center,left,right,steering,throttle,brake,speed
IMG\center_2019_02_03_01_08_43_528.jpg,IMG\left_2019_02_03_01_08_43_528.jpg,IMG\right_2019_02_03_01_08_43_528.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_08_43_649.jpg,IMG\left_2019_02_03_01_08_43_649.jpg,IMG\right_2019_02_03_01_08_43_649.jpg,0.0,1.0,0.0,30.19033
IMG\center_2019_02_03_01_08_43_764.jpg,IMG\left_2019_02_03_01_08_43_764.jpg,IMG\right_2019_02_03_01_08_43_764.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_08_43_883.jpg,IMG\left_2019_02_03_01_08_43_883.jpg,IMG\right_2019_02_03_01_08_43_883.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_08_43_996.jpg,IMG\left_2019_02_03_01_08_43_996.jpg,IMG\right_2019_02_03_01_08_43_996.jpg,0.0,1.0,0.0,30.15151
IMG\center_2019_02_03_01_08_44_111.jpg,IMG\left_2019_02_03_01_08_44_111.jpg,IMG\right_2019_02_03_01_08_44_111.jpg,0.0,1.0,0.0,30.1842
IMG\center_2019_02_03_01_08_44_231.jpg,IMG\left_2019_02_03_01_08_44_231.jpg,IMG\right_2019_02_03_01_08_44_231.jpg,0.0,1.0,0.0,30.22746
IMG\center_2019_02_03_01_08_44_348.jpg,IMG\left_2019_02_03_01_08_44_348.jpg,IMG\right_2019_02_03_01_08_44_348.jpg,0.0,1.0,0.0,30.18867
IMG\center_2019_02_03_01_08_44_465.jpg,IMG\left_2019_02_03_01_08_44_465.jpg,IMG\right_2019_02_03_01_08_44_465.jpg,0.0,1.0,0.0,30.18973
IMG\center_2019_02_03_01_08_44_577.jpg,IMG\left_2019_02_03_01_08_44_577.jpg,IMG\right_2019_02_03_01_08_44_577.jpg,0.0,1.0,0.0,30.18991
IMG\center_2019_02_03_01_08_44_696.jpg,IMG\left_2019_02_03_01_08_44_696.jpg,IMG\right_2019_02_03_01_08_44_696.jpg,0.0,1.0,0.0,30.18986
IMG\center_2019_02_03_01_08_44_815.jpg,IMG\left_2019_02_03_01_08_44_815.jpg,IMG\right_2019_02_03_01_08_44_815.jpg,0.0,1.0,0.0,30.18985
IMG\center_2019_02_03_01_08_44_926.jpg,IMG\left_2019_02_03_01_08_44_926.jpg,IMG\right_2019_02_03_01_08_44_926.jpg,-0.1167042,1.0,0.0,30.185340000000004
IMG\center_2019_02_03_01_08_45_040.jpg,IMG\left_2019_02_03_01_08_45_040.jpg,IMG\right_2019_02_03_01_08_45_040.jpg,-0.1787556,1.0,0.0,30.18876
IMG\center_2019_02_03_01_08_45_153.jpg,IMG\left_2019_02_03_01_08_45_153.jpg,IMG\right_2019_02_03_01_08_45_153.jpg,0.0,1.0,0.0,30.18921
IMG\center_2019_02_03_01_08_45_272.jpg,IMG\left_2019_02_03_01_08_45_272.jpg,IMG\right_2019_02_03_01_08_45_272.jpg,0.0,1.0,0.0,30.18996
IMG\center_2019_02_03_01_08_45_389.jpg,IMG\left_2019_02_03_01_08_45_389.jpg,IMG\right_2019_02_03_01_08_45_389.jpg,0.0,1.0,0.0,30.18999
IMG\center_2019_02_03_01_08_45_500.jpg,IMG\left_2019_02_03_01_08_45_500.jpg,IMG\right_2019_02_03_01_08_45_500.jpg,0.0,1.0,0.0,30.18998
IMG\center_2019_02_03_01_08_45_619.jpg,IMG\left_2019_02_03_01_08_45_619.jpg,IMG\right_2019_02_03_01_08_45_619.jpg,0.0,1.0,0.0,30.18999
IMG\center_2019_02_03_01_08_45_740.jpg,IMG\left_2019_02_03_01_08_45_740.jpg,IMG\right_2019_02_03_01_08_45_740.jpg,0.0,1.0,0.0,30.18997
IMG\center_2019_02_03_01_08_45_857.jpg,IMG\left_2019_02_03_01_08_45_857.jpg,IMG\right_2019_02_03_01_08_45_857.jpg,0.0,1.0,0.0,30.18998
IMG\center_2019_02_03_01_08_45_974.jpg,IMG\left_2019_02_03_01_08_45_974.jpg,IMG\right_2019_02_03_01_08_45_974.jpg,0.0,1.0,0.0,30.19001
IMG\center_2019_02_03_01_08_46_088.jpg,IMG\left_2019_02_03_01_08_46_088.jpg,IMG\right_2019_02_03_01_08_46_088.jpg,0.1347892,1.0,0.0,30.18397
IMG\center_2019_02_03_01_08_46_209.jpg,IMG\left_2019_02_03_01_08_46_209.jpg,IMG\right_2019_02_03_01_08_46_209.jpg,0.4974235,1.0,0.0,30.13817
IMG\center_2019_02_03_01_08_46_323.jpg,IMG\left_2019_02_03_01_08_46_323.jpg,IMG\right_2019_02_03_01_08_46_323.jpg,0.151316,1.0,0.0,30.19227
IMG\center_2019_02_03_01_08_46_445.jpg,IMG\left_2019_02_03_01_08_46_445.jpg,IMG\right_2019_02_03_01_08_46_445.jpg,0.0,1.0,0.0,30.18839
IMG\center_2019_02_03_01_08_46_562.jpg,IMG\left_2019_02_03_01_08_46_562.jpg,IMG\right_2019_02_03_01_08_46_562.jpg,0.0,1.0,0.0,30.18964
IMG\center_2019_02_03_01_08_46_681.jpg,IMG\left_2019_02_03_01_08_46_681.jpg,IMG\right_2019_02_03_01_08_46_681.jpg,0.0,1.0,0.0,30.189740000000004
IMG\center_2019_02_03_01_08_46_792.jpg,IMG\left_2019_02_03_01_08_46_792.jpg,IMG\right_2019_02_03_01_08_46_792.jpg,0.0,1.0,0.0,30.18973
IMG\center_2019_02_03_01_08_46_913.jpg,IMG\left_2019_02_03_01_08_46_913.jpg,IMG\right_2019_02_03_01_08_46_913.jpg,-0.3621930999999999,1.0,0.0,30.157090000000004
IMG\center_2019_02_03_01_08_47_025.jpg,IMG\left_2019_02_03_01_08_47_025.jpg,IMG\right_2019_02_03_01_08_47_025.jpg,-0.02229206,1.0,0.0,30.189020000000006
IMG\center_2019_02_03_01_08_47_152.jpg,IMG\left_2019_02_03_01_08_47_152.jpg,IMG\right_2019_02_03_01_08_47_152.jpg,0.0,1.0,0.0,30.18956
IMG\center_2019_02_03_01_08_47_265.jpg,IMG\left_2019_02_03_01_08_47_265.jpg,IMG\right_2019_02_03_01_08_47_265.jpg,0.0,1.0,0.0,30.18981
IMG\center_2019_02_03_01_08_47_394.jpg,IMG\left_2019_02_03_01_08_47_394.jpg,IMG\right_2019_02_03_01_08_47_394.jpg,0.0,1.0,0.0,30.18986
IMG\center_2019_02_03_01_08_47_508.jpg,IMG\left_2019_02_03_01_08_47_508.jpg,IMG\right_2019_02_03_01_08_47_508.jpg,0.0,1.0,0.0,30.18986
IMG\center_2019_02_03_01_08_47_640.jpg,IMG\left_2019_02_03_01_08_47_640.jpg,IMG\right_2019_02_03_01_08_47_640.jpg,-0.1202913,1.0,0.0,30.18507
IMG\center_2019_02_03_01_08_47_756.jpg,IMG\left_2019_02_03_01_08_47_756.jpg,IMG\right_2019_02_03_01_08_47_756.jpg,0.0,1.0,0.0,30.1892
IMG\center_2019_02_03_01_08_47_875.jpg,IMG\left_2019_02_03_01_08_47_875.jpg,IMG\right_2019_02_03_01_08_47_875.jpg,0.0,1.0,0.0,30.18986
IMG\center_2019_02_03_01_08_47_992.jpg,IMG\left_2019_02_03_01_08_47_992.jpg,IMG\right_2019_02_03_01_08_47_992.jpg,0.0,1.0,0.0,30.18993
IMG\center_2019_02_03_01_08_48_109.jpg,IMG\left_2019_02_03_01_08_48_109.jpg,IMG\right_2019_02_03_01_08_48_109.jpg,0.0,1.0,0.0,30.18993
IMG\center_2019_02_03_01_08_48_227.jpg,IMG\left_2019_02_03_01_08_48_227.jpg,IMG\right_2019_02_03_01_08_48_227.jpg,0.0,1.0,0.0,30.18993
IMG\center_2019_02_03_01_08_48_343.jpg,IMG\left_2019_02_03_01_08_48_343.jpg,IMG\right_2019_02_03_01_08_48_343.jpg,-0.1741063,1.0,0.0,30.18207
IMG\center_2019_02_03_01_08_48_461.jpg,IMG\left_2019_02_03_01_08_48_461.jpg,IMG\right_2019_02_03_01_08_48_461.jpg,0.0,1.0,0.0,30.18867
IMG\center_2019_02_03_01_08_48_578.jpg,IMG\left_2019_02_03_01_08_48_578.jpg,IMG\right_2019_02_03_01_08_48_578.jpg,0.0,1.0,0.0,30.18989
IMG\center_2019_02_03_01_08_48_694.jpg,IMG\left_2019_02_03_01_08_48_694.jpg,IMG\right_2019_02_03_01_08_48_694.jpg,0.0,1.0,0.0,30.18998
IMG\center_2019_02_03_01_08_48_809.jpg,IMG\left_2019_02_03_01_08_48_809.jpg,IMG\right_2019_02_03_01_08_48_809.jpg,0.0,1.0,0.0,30.19002
IMG\center_2019_02_03_01_08_48_927.jpg,IMG\left_2019_02_03_01_08_48_927.jpg,IMG\right_2019_02_03_01_08_48_927.jpg,0.0,1.0,0.0,30.19002
IMG\center_2019_02_03_01_08_49_026.jpg,IMG\left_2019_02_03_01_08_49_026.jpg,IMG\right_2019_02_03_01_08_49_026.jpg,0.0,1.0,0.0,30.19
IMG\center_2019_02_03_01_08_49_132.jpg,IMG\left_2019_02_03_01_08_49_132.jpg,IMG\right_2019_02_03_01_08_49_132.jpg,0.0,1.0,0.0,30.19002
IMG\center_2019_02_03_01_08_49_250.jpg,IMG\left_2019_02_03_01_08_49_250.jpg,IMG\right_2019_02_03_01_08_49_250.jpg,0.0,1.0,0.0,30.19001
IMG\center_2019_02_03_01_08_49_353.jpg,IMG\left_2019_02_03_01_08_49_353.jpg,IMG\right_2019_02_03_01_08_49_353.jpg,0.0,1.0,0.0,30.19001
IMG\center_2019_02_03_01_08_49_454.jpg,IMG\left_2019_02_03_01_08_49_454.jpg,IMG\right_2019_02_03_01_08_49_454.jpg,0.0,1.0,0.0,30.19002
IMG\center_2019_02_03_01_08_49_562.jpg,IMG\left_2019_02_03_01_08_49_562.jpg,IMG\right_2019_02_03_01_08_49_562.jpg,0.0,1.0,0.0,30.19002
IMG\center_2019_02_03_01_08_49_675.jpg,IMG\left_2019_02_03_01_08_49_675.jpg,IMG\right_2019_02_03_01_08_49_675.jpg,0.0,1.0,0.0,30.19
IMG\center_2019_02_03_01_08_49_798.jpg,IMG\left_2019_02_03_01_08_49_798.jpg,IMG\right_2019_02_03_01_08_49_798.jpg,0.0,1.0,0.0,30.19002
IMG\center_2019_02_03_01_08_49_921.jpg,IMG\left_2019_02_03_01_08_49_921.jpg,IMG\right_2019_02_03_01_08_49_921.jpg,0.0,1.0,0.0,30.19001
IMG\center_2019_02_03_01_08_50_043.jpg,IMG\left_2019_02_03_01_08_50_043.jpg,IMG\right_2019_02_03_01_08_50_043.jpg,0.0,1.0,0.0,30.19001
IMG\center_2019_02_03_01_08_50_168.jpg,IMG\left_2019_02_03_01_08_50_168.jpg,IMG\right_2019_02_03_01_08_50_168.jpg,0.0,1.0,0.0,30.19002
IMG\center_2019_02_03_01_08_50_289.jpg,IMG\left_2019_02_03_01_08_50_289.jpg,IMG\right_2019_02_03_01_08_50_289.jpg,0.0,1.0,0.0,30.19003
IMG\center_2019_02_03_01_08_50_396.jpg,IMG\left_2019_02_03_01_08_50_396.jpg,IMG\right_2019_02_03_01_08_50_396.jpg,0.0,1.0,0.0,30.19002
IMG\center_2019_02_03_01_08_50_522.jpg,IMG\left_2019_02_03_01_08_50_522.jpg,IMG\right_2019_02_03_01_08_50_522.jpg,0.0,1.0,0.0,30.19001
IMG\center_2019_02_03_01_08_50_642.jpg,IMG\left_2019_02_03_01_08_50_642.jpg,IMG\right_2019_02_03_01_08_50_642.jpg,0.0,1.0,0.0,30.19003
IMG\center_2019_02_03_01_08_50_764.jpg,IMG\left_2019_02_03_01_08_50_764.jpg,IMG\right_2019_02_03_01_08_50_764.jpg,0.0,1.0,0.0,30.19002
IMG\center_2019_02_03_01_08_50_880.jpg,IMG\left_2019_02_03_01_08_50_880.jpg,IMG\right_2019_02_03_01_08_50_880.jpg,0.0,1.0,0.0,30.19
IMG\center_2019_02_03_01_08_51_004.jpg,IMG\left_2019_02_03_01_08_51_004.jpg,IMG\right_2019_02_03_01_08_51_004.jpg,0.0,1.0,0.0,30.19003
IMG\center_2019_02_03_01_08_51_121.jpg,IMG\left_2019_02_03_01_08_51_121.jpg,IMG\right_2019_02_03_01_08_51_121.jpg,0.0,1.0,0.0,30.19002
IMG\center_2019_02_03_01_08_51_240.jpg,IMG\left_2019_02_03_01_08_51_240.jpg,IMG\right_2019_02_03_01_08_51_240.jpg,0.0,1.0,0.0,30.19
IMG\center_2019_02_03_01_08_51_361.jpg,IMG\left_2019_02_03_01_08_51_361.jpg,IMG\right_2019_02_03_01_08_51_361.jpg,0.0,1.0,0.0,30.19001
IMG\center_2019_02_03_01_08_51_476.jpg,IMG\left_2019_02_03_01_08_51_476.jpg,IMG\right_2019_02_03_01_08_51_476.jpg,0.0,1.0,0.0,30.19
IMG\center_2019_02_03_01_08_51_598.jpg,IMG\left_2019_02_03_01_08_51_598.jpg,IMG\right_2019_02_03_01_08_51_598.jpg,0.0,1.0,0.0,30.19002
IMG\center_2019_02_03_01_08_51_717.jpg,IMG\left_2019_02_03_01_08_51_717.jpg,IMG\right_2019_02_03_01_08_51_717.jpg,0.0,1.0,0.0,30.19003
IMG\center_2019_02_03_01_08_51_834.jpg,IMG\left_2019_02_03_01_08_51_834.jpg,IMG\right_2019_02_03_01_08_51_834.jpg,0.0,1.0,0.0,30.19
IMG\center_2019_02_03_01_08_51_955.jpg,IMG\left_2019_02_03_01_08_51_955.jpg,IMG\right_2019_02_03_01_08_51_955.jpg,0.0,1.0,0.0,30.19
IMG\center_2019_02_03_01_08_52_069.jpg,IMG\left_2019_02_03_01_08_52_069.jpg,IMG\right_2019_02_03_01_08_52_069.jpg,0.0,1.0,0.0,30.06775
IMG\center_2019_02_03_01_08_52_196.jpg,IMG\left_2019_02_03_01_08_52_196.jpg,IMG\right_2019_02_03_01_08_52_196.jpg,0.0,1.0,0.0,30.32218
IMG\center_2019_02_03_01_08_52_314.jpg,IMG\left_2019_02_03_01_08_52_314.jpg,IMG\right_2019_02_03_01_08_52_314.jpg,0.0,1.0,0.0,30.52412
IMG\center_2019_02_03_01_08_52_437.jpg,IMG\left_2019_02_03_01_08_52_437.jpg,IMG\right_2019_02_03_01_08_52_437.jpg,0.0,1.0,0.0,30.17685
IMG\center_2019_02_03_01_08_52_546.jpg,IMG\left_2019_02_03_01_08_52_546.jpg,IMG\right_2019_02_03_01_08_52_546.jpg,0.0,1.0,0.0,30.19015
IMG\center_2019_02_03_01_08_52_647.jpg,IMG\left_2019_02_03_01_08_52_647.jpg,IMG\right_2019_02_03_01_08_52_647.jpg,0.0,1.0,0.0,30.19072
IMG\center_2019_02_03_01_08_52_753.jpg,IMG\left_2019_02_03_01_08_52_753.jpg,IMG\right_2019_02_03_01_08_52_753.jpg,0.0,1.0,0.0,30.19045
IMG\center_2019_02_03_01_08_52_872.jpg,IMG\left_2019_02_03_01_08_52_872.jpg,IMG\right_2019_02_03_01_08_52_872.jpg,0.0,1.0,0.0,30.19032
IMG\center_2019_02_03_01_08_52_974.jpg,IMG\left_2019_02_03_01_08_52_974.jpg,IMG\right_2019_02_03_01_08_52_974.jpg,0.0,1.0,0.0,30.19031
IMG\center_2019_02_03_01_08_53_077.jpg,IMG\left_2019_02_03_01_08_53_077.jpg,IMG\right_2019_02_03_01_08_53_077.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_08_53_179.jpg,IMG\left_2019_02_03_01_08_53_179.jpg,IMG\right_2019_02_03_01_08_53_179.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_08_53_297.jpg,IMG\left_2019_02_03_01_08_53_297.jpg,IMG\right_2019_02_03_01_08_53_297.jpg,0.0,1.0,0.0,30.19021
IMG\center_2019_02_03_01_08_53_412.jpg,IMG\left_2019_02_03_01_08_53_412.jpg,IMG\right_2019_02_03_01_08_53_412.jpg,0.0,0.9042339,0.0,30.15953
IMG\center_2019_02_03_01_08_53_537.jpg,IMG\left_2019_02_03_01_08_53_537.jpg,IMG\right_2019_02_03_01_08_53_537.jpg,-0.3728785,0.5313554,0.0,30.02083
IMG\center_2019_02_03_01_08_53_656.jpg,IMG\left_2019_02_03_01_08_53_656.jpg,IMG\right_2019_02_03_01_08_53_656.jpg,-0.01393506,0.17241199999999998,0.0,29.96448
IMG\center_2019_02_03_01_08_53_757.jpg,IMG\left_2019_02_03_01_08_53_757.jpg,IMG\right_2019_02_03_01_08_53_757.jpg,0.0,0.0,0.0,29.73239
IMG\center_2019_02_03_01_08_53_859.jpg,IMG\left_2019_02_03_01_08_53_859.jpg,IMG\right_2019_02_03_01_08_53_859.jpg,0.0,0.0,0.0,29.432
IMG\center_2019_02_03_01_08_53_963.jpg,IMG\left_2019_02_03_01_08_53_963.jpg,IMG\right_2019_02_03_01_08_53_963.jpg,0.0,0.0,0.0,29.1364
IMG\center_2019_02_03_01_08_54_069.jpg,IMG\left_2019_02_03_01_08_54_069.jpg,IMG\right_2019_02_03_01_08_54_069.jpg,-0.04160314,0.0,0.0,28.78531
IMG\center_2019_02_03_01_08_54_188.jpg,IMG\left_2019_02_03_01_08_54_188.jpg,IMG\right_2019_02_03_01_08_54_188.jpg,-0.3975306,0.0,0.0,28.32491
IMG\center_2019_02_03_01_08_54_288.jpg,IMG\left_2019_02_03_01_08_54_288.jpg,IMG\right_2019_02_03_01_08_54_288.jpg,-0.09743645,0.0,0.0,28.02496
IMG\center_2019_02_03_01_08_54_389.jpg,IMG\left_2019_02_03_01_08_54_389.jpg,IMG\right_2019_02_03_01_08_54_389.jpg,0.0,0.0,0.0,27.73536
IMG\center_2019_02_03_01_08_54_488.jpg,IMG\left_2019_02_03_01_08_54_488.jpg,IMG\right_2019_02_03_01_08_54_488.jpg,0.0,0.0,0.0,27.45541
IMG\center_2019_02_03_01_08_54_590.jpg,IMG\left_2019_02_03_01_08_54_590.jpg,IMG\right_2019_02_03_01_08_54_590.jpg,0.0,0.0,0.0,27.17958
IMG\center_2019_02_03_01_08_54_713.jpg,IMG\left_2019_02_03_01_08_54_713.jpg,IMG\right_2019_02_03_01_08_54_713.jpg,0.0,0.0,0.0,26.852390000000003
IMG\center_2019_02_03_01_08_54_818.jpg,IMG\left_2019_02_03_01_08_54_818.jpg,IMG\right_2019_02_03_01_08_54_818.jpg,-0.2138995,0.0,0.0,26.562990000000006
IMG\center_2019_02_03_01_08_54_922.jpg,IMG\left_2019_02_03_01_08_54_922.jpg,IMG\right_2019_02_03_01_08_54_922.jpg,-0.3702518,0.0,0.0,26.16213
IMG\center_2019_02_03_01_08_55_044.jpg,IMG\left_2019_02_03_01_08_55_044.jpg,IMG\right_2019_02_03_01_08_55_044.jpg,0.0,0.0,0.0,25.84303
IMG\center_2019_02_03_01_08_55_148.jpg,IMG\left_2019_02_03_01_08_55_148.jpg,IMG\right_2019_02_03_01_08_55_148.jpg,0.0,0.0,0.0,25.52392
IMG\center_2019_02_03_01_08_55_269.jpg,IMG\left_2019_02_03_01_08_55_269.jpg,IMG\right_2019_02_03_01_08_55_269.jpg,0.0,0.0,0.0,25.2159
IMG\center_2019_02_03_01_08_55_373.jpg,IMG\left_2019_02_03_01_08_55_373.jpg,IMG\right_2019_02_03_01_08_55_373.jpg,0.0,0.0,0.0,24.96265
IMG\center_2019_02_03_01_08_55_482.jpg,IMG\left_2019_02_03_01_08_55_482.jpg,IMG\right_2019_02_03_01_08_55_482.jpg,0.0,0.0,0.0,24.71201
IMG\center_2019_02_03_01_08_55_595.jpg,IMG\left_2019_02_03_01_08_55_595.jpg,IMG\right_2019_02_03_01_08_55_595.jpg,-0.1377829,0.0,0.0,24.40908
IMG\center_2019_02_03_01_08_55_696.jpg,IMG\left_2019_02_03_01_08_55_696.jpg,IMG\right_2019_02_03_01_08_55_696.jpg,-0.4420925,0.0,0.0,24.05971
IMG\center_2019_02_03_01_08_55_800.jpg,IMG\left_2019_02_03_01_08_55_800.jpg,IMG\right_2019_02_03_01_08_55_800.jpg,-0.151591,0.0,0.0,23.78864
IMG\center_2019_02_03_01_08_55_901.jpg,IMG\left_2019_02_03_01_08_55_901.jpg,IMG\right_2019_02_03_01_08_55_901.jpg,0.0,0.0,0.0,23.53668
IMG\center_2019_02_03_01_08_56_003.jpg,IMG\left_2019_02_03_01_08_56_003.jpg,IMG\right_2019_02_03_01_08_56_003.jpg,0.0,0.0,0.0,23.29679
IMG\center_2019_02_03_01_08_56_107.jpg,IMG\left_2019_02_03_01_08_56_107.jpg,IMG\right_2019_02_03_01_08_56_107.jpg,0.0,0.0,0.0,23.01627
IMG\center_2019_02_03_01_08_56_209.jpg,IMG\left_2019_02_03_01_08_56_209.jpg,IMG\right_2019_02_03_01_08_56_209.jpg,-0.1948254,0.0,0.0,22.77104
IMG\center_2019_02_03_01_08_56_311.jpg,IMG\left_2019_02_03_01_08_56_311.jpg,IMG\right_2019_02_03_01_08_56_311.jpg,-0.4981883,0.0,0.0,22.4087
IMG\center_2019_02_03_01_08_56_412.jpg,IMG\left_2019_02_03_01_08_56_412.jpg,IMG\right_2019_02_03_01_08_56_412.jpg,-0.8020875,0.0,0.0,21.90238
IMG\center_2019_02_03_01_08_56_518.jpg,IMG\left_2019_02_03_01_08_56_518.jpg,IMG\right_2019_02_03_01_08_56_518.jpg,-0.6800748999999999,0.0,0.0,21.46029
IMG\center_2019_02_03_01_08_56_623.jpg,IMG\left_2019_02_03_01_08_56_623.jpg,IMG\right_2019_02_03_01_08_56_623.jpg,-0.3853673,0.0,0.0,21.2856
IMG\center_2019_02_03_01_08_56_728.jpg,IMG\left_2019_02_03_01_08_56_728.jpg,IMG\right_2019_02_03_01_08_56_728.jpg,-0.03100969,0.0,0.0,21.03478
IMG\center_2019_02_03_01_08_56_834.jpg,IMG\left_2019_02_03_01_08_56_834.jpg,IMG\right_2019_02_03_01_08_56_834.jpg,0.0,0.0,0.0,20.73832
IMG\center_2019_02_03_01_08_56_936.jpg,IMG\left_2019_02_03_01_08_56_936.jpg,IMG\right_2019_02_03_01_08_56_936.jpg,0.0,0.0,0.0,20.64439
IMG\center_2019_02_03_01_08_57_041.jpg,IMG\left_2019_02_03_01_08_57_041.jpg,IMG\right_2019_02_03_01_08_57_041.jpg,0.0,0.0,0.0,20.26076
IMG\center_2019_02_03_01_08_57_159.jpg,IMG\left_2019_02_03_01_08_57_159.jpg,IMG\right_2019_02_03_01_08_57_159.jpg,0.0,0.0,0.0,19.97096
IMG\center_2019_02_03_01_08_57_288.jpg,IMG\left_2019_02_03_01_08_57_288.jpg,IMG\right_2019_02_03_01_08_57_288.jpg,0.0,0.0,0.0,19.96921
IMG\center_2019_02_03_01_08_57_395.jpg,IMG\left_2019_02_03_01_08_57_395.jpg,IMG\right_2019_02_03_01_08_57_395.jpg,0.0,0.0,0.0,19.419220000000006
IMG\center_2019_02_03_01_08_57_499.jpg,IMG\left_2019_02_03_01_08_57_499.jpg,IMG\right_2019_02_03_01_08_57_499.jpg,0.0,0.0,0.0,19.58943
IMG\center_2019_02_03_01_08_57_601.jpg,IMG\left_2019_02_03_01_08_57_601.jpg,IMG\right_2019_02_03_01_08_57_601.jpg,0.0,0.0,0.0,18.99603
IMG\center_2019_02_03_01_08_57_701.jpg,IMG\left_2019_02_03_01_08_57_701.jpg,IMG\right_2019_02_03_01_08_57_701.jpg,0.0,0.0,0.0,19.2246
IMG\center_2019_02_03_01_08_57_812.jpg,IMG\left_2019_02_03_01_08_57_812.jpg,IMG\right_2019_02_03_01_08_57_812.jpg,0.0,0.1712162,0.0,19.06149
IMG\center_2019_02_03_01_08_57_937.jpg,IMG\left_2019_02_03_01_08_57_937.jpg,IMG\right_2019_02_03_01_08_57_937.jpg,-0.09776971,0.3508487,0.0,19.2653
IMG\center_2019_02_03_01_08_58_069.jpg,IMG\left_2019_02_03_01_08_58_069.jpg,IMG\right_2019_02_03_01_08_58_069.jpg,-0.4930661,0.0,0.0,18.79114
IMG\center_2019_02_03_01_08_58_203.jpg,IMG\left_2019_02_03_01_08_58_203.jpg,IMG\right_2019_02_03_01_08_58_203.jpg,-0.2976632,0.0,0.0,18.39785
IMG\center_2019_02_03_01_08_58_334.jpg,IMG\left_2019_02_03_01_08_58_334.jpg,IMG\right_2019_02_03_01_08_58_334.jpg,0.0,0.0,0.0,18.60048
IMG\center_2019_02_03_01_08_58_462.jpg,IMG\left_2019_02_03_01_08_58_462.jpg,IMG\right_2019_02_03_01_08_58_462.jpg,0.0,0.0,0.0,18.38022
IMG\center_2019_02_03_01_08_58_588.jpg,IMG\left_2019_02_03_01_08_58_588.jpg,IMG\right_2019_02_03_01_08_58_588.jpg,-0.2508036,0.0,0.0,17.604589999999995
IMG\center_2019_02_03_01_08_58_708.jpg,IMG\left_2019_02_03_01_08_58_708.jpg,IMG\right_2019_02_03_01_08_58_708.jpg,-0.6113772,0.0,0.0,17.24408
IMG\center_2019_02_03_01_08_58_830.jpg,IMG\left_2019_02_03_01_08_58_830.jpg,IMG\right_2019_02_03_01_08_58_830.jpg,-0.7338763,0.0,0.0,16.7854
IMG\center_2019_02_03_01_08_58_951.jpg,IMG\left_2019_02_03_01_08_58_951.jpg,IMG\right_2019_02_03_01_08_58_951.jpg,-0.3663897,0.0,0.0,16.586920000000006
IMG\center_2019_02_03_01_08_59_073.jpg,IMG\left_2019_02_03_01_08_59_073.jpg,IMG\right_2019_02_03_01_08_59_073.jpg,-0.001648143,0.0,0.0,16.37965
IMG\center_2019_02_03_01_08_59_175.jpg,IMG\left_2019_02_03_01_08_59_175.jpg,IMG\right_2019_02_03_01_08_59_175.jpg,0.0,0.0,0.0,16.72016
IMG\center_2019_02_03_01_08_59_309.jpg,IMG\left_2019_02_03_01_08_59_309.jpg,IMG\right_2019_02_03_01_08_59_309.jpg,-0.230385,0.0,0.0,15.92056
IMG\center_2019_02_03_01_08_59_429.jpg,IMG\left_2019_02_03_01_08_59_429.jpg,IMG\right_2019_02_03_01_08_59_429.jpg,-0.5906274,0.0,0.0,15.59148
IMG\center_2019_02_03_01_08_59_546.jpg,IMG\left_2019_02_03_01_08_59_546.jpg,IMG\right_2019_02_03_01_08_59_546.jpg,-0.6354411999999999,0.0,0.0,15.79163
IMG\center_2019_02_03_01_08_59_668.jpg,IMG\left_2019_02_03_01_08_59_668.jpg,IMG\right_2019_02_03_01_08_59_668.jpg,-0.27027870000000004,0.0,0.0,15.05551
IMG\center_2019_02_03_01_08_59_783.jpg,IMG\left_2019_02_03_01_08_59_783.jpg,IMG\right_2019_02_03_01_08_59_783.jpg,0.0,0.344929,0.0,15.54051
IMG\center_2019_02_03_01_08_59_906.jpg,IMG\left_2019_02_03_01_08_59_906.jpg,IMG\right_2019_02_03_01_08_59_906.jpg,0.0,0.7118264,0.0,16.0707
IMG\center_2019_02_03_01_09_00_018.jpg,IMG\left_2019_02_03_01_09_00_018.jpg,IMG\right_2019_02_03_01_09_00_018.jpg,-0.2075788,1.0,0.0,17.10454
IMG\center_2019_02_03_01_09_00_141.jpg,IMG\left_2019_02_03_01_09_00_141.jpg,IMG\right_2019_02_03_01_09_00_141.jpg,-0.3661855,1.0,0.0,18.24176
IMG\center_2019_02_03_01_09_00_255.jpg,IMG\left_2019_02_03_01_09_00_255.jpg,IMG\right_2019_02_03_01_09_00_255.jpg,-0.02463308,1.0,0.0,19.44921
IMG\center_2019_02_03_01_09_00_374.jpg,IMG\left_2019_02_03_01_09_00_374.jpg,IMG\right_2019_02_03_01_09_00_374.jpg,0.0,1.0,0.0,20.63976
IMG\center_2019_02_03_01_09_00_493.jpg,IMG\left_2019_02_03_01_09_00_493.jpg,IMG\right_2019_02_03_01_09_00_493.jpg,0.0,1.0,0.0,21.82261
IMG\center_2019_02_03_01_09_00_611.jpg,IMG\left_2019_02_03_01_09_00_611.jpg,IMG\right_2019_02_03_01_09_00_611.jpg,0.0,1.0,0.0,22.99481
